INFO:utils.logger:  send_email.py:35 mail_config_load (2015-01-02 12:12:47; send_email.py:35)
INFO:utils.logger:  send_email.py:36 {u'message': {u'mail_coding': u'utf-8', u'mail_subj': u'\u0420\u0430\u0441\u0441\u044b\u043b\u043a\u0430 \u043f\u043e \u0430\u0432\u0442\u043e\u043c\u043e\u0431\u0438\u043b\u044f\u043c', u'mail_to': u'chaotism@mail.ru', u'mail_text': u'', u'mail_from': u'chaotism@rambler.ru'}, u'server': {u'smtp_server': u'smtp.google.com', u'smtp_port': 465, u'mail_use_tls': True, u'smtp_address': u'', u'smtp_password': u''}} (2015-01-02 12:12:47; send_email.py:36)
INFO:utils.logger:  parser_qt.py:202 search started (2015-01-02 12:13:16; parser_qt.py:202)
INFO:utils.logger:  parser_auto.py:72 http://auto.ru/cars/all/?search[geo_region]=87&search[state]=0&search[mark][]=30&search[mark-folder][]=30-48694&search[price][min]=&search[price][max]=&search[year][min]=&search[year][max]=&search[period]=5 (2015-01-02 12:13:16; parser_auto.py:72)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:28; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:28; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005967673-72346/ (2015-01-02 12:13:28; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:28; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 30d (2015-01-02 12:13:28; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005711035-c4dbb/ (2015-01-02 12:13:28; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:28; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:28; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005331753-47b039/ (2015-01-02 12:13:29; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:29; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:29; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005522053-09f885/ (2015-01-02 12:13:29; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:29; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35d (2015-01-02 12:13:29; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1003768930-4f1467/ (2015-01-02 12:13:29; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:29; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 40d (2015-01-02 12:13:29; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006067749-8fab37/ (2015-01-02 12:13:29; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:29; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:29; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005855895-335d4/ (2015-01-02 12:13:29; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:30; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:30; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006106053-ccec/ (2015-01-02 12:13:30; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:30; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:30; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005647501-4379d/ (2015-01-02 12:13:30; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:30; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:30; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006078869-2fc63f/ (2015-01-02 12:13:30; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:30; parser_auto.py:86)
